order_id,customer_id,customer_name,customer_city,order_date,order_timestamp,product_id,product_name,brand,category,unit_price,quantity,subtotal,discount_pct,discount_amount,total_amount,payment_method,region,order_status,product_rating
79d64a7c-a35b-4408-81c4-6d631be6ad96,CUST-0006,Olivia Wilson,Fort Worth,2026-03-26,2026-03-26T19:07:08.269604+00:00,45,House Showpiece Plant,Unknown,home-decoration,43.14,4,172.56,0,0.0,172.56,buy_now_pay_later,ap-southeast-1,completed,4.67
b1888144-8bb3-45a0-bfdb-cb77263360f0,CUST-0010,Isabella Anderson,New York,2026-03-26,2026-03-26T19:07:17.269604+00:00,21,Cucumber,Unknown,groceries,1.52,3,4.56,0,0.0,4.56,buy_now_pay_later,us-west-2,completed,4.07
9abacb2e-f64f-4f69-ae16-acbf7322462f,CUST-0021,Madison Collins,Philadelphia,2026-03-26,2026-03-26T19:21:32.269604+00:00,15,Wooden Bathroom Sink With Mirror,Bath Trends,furniture,712.72,1,712.72,10,71.27,641.45,paypal,eu-west-1,completed,3.59
b2a6f8d5-77b9-4ccc-8915-1caa125505a1,CUST-0028,Lily Lee,Phoenix,2026-03-26,2026-03-26T19:32:14.269604+00:00,14,Knoll Saarinen Executive Conference Chair,Knoll,furniture,546.95,1,546.95,0,0.0,546.95,debit_card,ap-northeast-1,returned,4.88
22f00643-26e8-4abc-901f-67a1a4aacafb,CUST-0021,Madison Collins,Philadelphia,2026-03-26,2026-03-26T19:35:02.269604+00:00,50,Black Whisk,Unknown,kitchen-accessories,10.7,3,32.1,0,0.0,32.1,debit_card,eu-west-1,completed,3.9
d69c80dc-2912-4a0e-abdc-dea837830c41,CUST-0025,Harper Kelly,Philadelphia,2026-03-26,2026-03-26T19:44:24.269604+00:00,35,Potatoes,Unknown,groceries,2.15,4,8.6,0,0.0,8.6,gift_card,eu-west-1,completed,4.81
f4312cd1-4562-4299-9dd8-5d817f864adf,CUST-0026,Evelyn Gonzalez,Dallas,2026-03-26,2026-03-26T19:54:10.269604+00:00,19,Chicken Meat,Unknown,groceries,10.67,1,10.67,0,0.0,10.67,credit_card,eu-west-1,completed,3.19
0c6362cc-e595-45aa-9cd3-cef4e601f998,CUST-0009,Ethan Martinez,San Antonio,2026-03-26,2026-03-26T20:02:39.269604+00:00,18,Cat Food,Unknown,groceries,9.66,1,9.66,0,0.0,9.66,credit_card,eu-west-1,cancelled,3.13
eee31331-2f36-4519-9715-70f53e93b25d,CUST-0004,James Davis,Seattle,2026-03-26,2026-03-26T20:04:50.269604+00:00,7,Chanel Coco Noir Eau De,Chanel,fragrances,123.28,2,246.56,0,0.0,246.56,gift_card,ap-southeast-1,completed,4.26
80390774-132b-48a1-950d-d8a42deabdfa,CUST-0001,Emily Johnson,Phoenix,2026-03-26,2026-03-26T20:25:05.269604+00:00,46,Plant Pot,Unknown,home-decoration,13.54,3,40.62,0,0.0,40.62,buy_now_pay_later,us-west-2,completed,3.01
86162af7-93fd-4de4-879b-1b26ba2af915,CUST-0027,Daniel Cook,Los Angeles,2026-03-26,2026-03-26T20:27:59.269604+00:00,3,Powder Canister,Velvet Touch,beauty,14.65,5,73.25,0,0.0,73.25,buy_now_pay_later,eu-west-1,completed,4.64
497f50c1-b868-4142-9da4-f6afe97039d8,CUST-0025,Harper Kelly,Philadelphia,2026-03-26,2026-03-26T20:41:10.269604+00:00,17,Beef Steak,Unknown,groceries,13.16,5,65.8,5,3.29,62.51,paypal,ap-southeast-1,cancelled,4.47
5563a870-4b93-4f83-be13-b8c2ce262064,CUST-0029,Henry Hill,Indianapolis,2026-03-26,2026-03-26T20:48:32.269604+00:00,46,Plant Pot,Unknown,home-decoration,14.66,1,14.66,0,0.0,14.66,buy_now_pay_later,us-east-1,cancelled,3.01
0e561838-0b5b-4939-a15f-79ee0795bb83,CUST-0016,Avery Perez,Columbus,2026-03-26,2026-03-26T20:50:07.269604+00:00,43,Decoration Swing,Unknown,home-decoration,52.59,1,52.59,15,7.89,44.7,credit_card,ap-northeast-1,cancelled,3.16
2f443dac-724d-4e7b-87b2-bad558261206,CUST-0005,Emma Miller,Jacksonville,2026-03-26,2026-03-26T20:51:03.269604+00:00,26,Green Chili Pepper,Unknown,groceries,0.99,2,1.98,20,0.4,1.58,buy_now_pay_later,eu-west-1,completed,3.66
94848a44-7893-4b16-864d-2c3b7e50ffed,CUST-0027,Daniel Cook,Los Angeles,2026-03-26,2026-03-26T20:56:40.269604+00:00,40,Strawberry,Unknown,groceries,3.4,1,3.4,0,0.0,3.4,buy_now_pay_later,ap-northeast-1,completed,3.08
c999c541-58f3-4d21-808f-1d3e9547f582,CUST-0019,Abigail Rivera,Chicago,2026-03-26,2026-03-26T21:06:38.269604+00:00,25,Green Bell Pepper,Unknown,groceries,1.31,1,1.31,0,0.0,1.31,debit_card,us-west-2,completed,3.25
a259a2e6-b59c-4789-b461-0ce6d223728e,CUST-0028,Lily Lee,Phoenix,2026-03-26,2026-03-26T21:11:35.269604+00:00,7,Chanel Coco Noir Eau De,Chanel,fragrances,132.25,1,132.25,0,0.0,132.25,paypal,us-east-1,cancelled,4.26
3e40ef1e-690e-4d28-b785-ca4ba0ced6f3,CUST-0017,Evelyn Sanchez,San Diego,2026-03-26,2026-03-26T21:18:05.269604+00:00,24,Fish Steak,Unknown,groceries,14.5,3,43.5,15,6.53,36.97,paypal,us-east-1,cancelled,3.78
fa682a89-8583-4a33-b4ce-656158116240,CUST-0029,Henry Hill,Indianapolis,2026-03-26,2026-03-26T21:25:40.269604+00:00,22,Dog Food,Unknown,groceries,11.93,3,35.79,10,3.58,32.21,buy_now_pay_later,ap-northeast-1,completed,4.55
3154ad88-06ef-48ab-b415-14cdb93e6529,CUST-0009,Ethan Martinez,San Antonio,2026-03-26,2026-03-26T21:39:16.269604+00:00,20,Cooking Oil,Unknown,groceries,4.9,4,19.6,20,3.92,15.68,debit_card,us-east-1,cancelled,4.8
8580d2d5-75bd-49df-8f37-ddd07555ed2f,CUST-0001,Emily Johnson,Phoenix,2026-03-26,2026-03-26T21:42:38.269604+00:00,29,Juice,Unknown,groceries,3.72,2,7.44,0,0.0,7.44,credit_card,ap-northeast-1,completed,3.94
0b4595b8-9020-431e-ab5c-7489f020a9d4,CUST-0011,Liam Garcia,Denver,2026-03-26,2026-03-26T21:52:53.269604+00:00,44,Family Tree Photo Frame,Unknown,home-decoration,25.73,1,25.73,15,3.86,21.87,paypal,ap-northeast-1,cancelled,4.53
a213eb54-163a-4220-81bc-ea64e6ab1cf5,CUST-0023,Chloe Morales,Dallas,2026-03-26,2026-03-26T21:59:43.269604+00:00,27,Honey Jar,Unknown,groceries,6.87,1,6.87,0,0.0,6.87,debit_card,us-east-1,completed,3.97
4ee89166-e742-4aed-a8c9-bd4456ebffad,CUST-0006,Olivia Wilson,Fort Worth,2026-03-26,2026-03-26T22:05:58.269604+00:00,40,Strawberry,Unknown,groceries,4.5,2,9.0,0,0.0,9.0,debit_card,us-west-2,completed,3.08
3d099797-15bd-43f0-8ba1-bea8911d13c9,CUST-0028,Lily Lee,Phoenix,2026-03-26,2026-03-26T22:21:17.269604+00:00,34,Nescafe Coffee,Unknown,groceries,8.97,1,8.97,0,0.0,8.97,credit_card,ap-southeast-1,completed,4.82
12b8d4a8-d794-44dd-b304-c1386e976f30,CUST-0014,Charlotte Lopez,Columbus,2026-03-26,2026-03-26T22:24:38.269604+00:00,14,Knoll Saarinen Executive Conference Chair,Knoll,furniture,527.3,2,1054.6,0,0.0,1054.6,debit_card,us-west-2,completed,4.88
efe3bf38-03ac-4395-bac9-f4c01af519a8,CUST-0007,Alexander Jones,Indianapolis,2026-03-26,2026-03-26T22:24:40.269604+00:00,50,Black Whisk,Unknown,kitchen-accessories,9.94,1,9.94,0,0.0,9.94,buy_now_pay_later,us-west-2,completed,3.9
0c25b495-608a-425f-869a-bef48d7270b6,CUST-0023,Chloe Morales,Dallas,2026-03-26,2026-03-26T22:29:03.269604+00:00,11,Annibale Colombo Bed,Annibale Colombo,furniture,1947.86,1,1947.86,0,0.0,1947.86,credit_card,us-west-2,completed,4.77
14ce9dc4-576c-48ad-9c0e-10e61a3ebd26,CUST-0026,Evelyn Gonzalez,Dallas,2026-03-26,2026-03-26T22:39:02.269604+00:00,40,Strawberry,Unknown,groceries,3.57,1,3.57,0,0.0,3.57,buy_now_pay_later,eu-west-1,completed,3.08
eef157b2-796d-400a-8c36-3fc01ba98e4b,CUST-0012,Mia Rodriguez,Jacksonville,2026-03-26,2026-03-26T22:51:48.269604+00:00,37,Red Onions,Unknown,groceries,2.24,1,2.24,0,0.0,2.24,debit_card,eu-west-1,completed,4.2
eaf96d47-30b1-4c87-b801-c49bde22e9ea,CUST-0001,Emily Johnson,Phoenix,2026-03-26,2026-03-26T23:06:08.269604+00:00,10,Gucci Bloom Eau de,Gucci,fragrances,88.13,2,176.26,15,26.44,149.82,buy_now_pay_later,ap-southeast-1,completed,2.74
0bba32eb-8d60-4c81-bb30-9918a0041deb,CUST-0006,Olivia Wilson,Fort Worth,2026-03-26,2026-03-26T23:13:39.269604+00:00,15,Wooden Bathroom Sink With Mirror,Bath Trends,furniture,698.49,2,1396.98,0,0.0,1396.98,paypal,ap-northeast-1,completed,3.59
e4068e00-d140-46e4-9bd9-a07d3c307ae9,CUST-0010,Isabella Anderson,New York,2026-03-26,2026-03-26T23:20:27.269604+00:00,9,Dolce Shine Eau de,Dolce & Gabbana,fragrances,79.09,3,237.27,0,0.0,237.27,gift_card,ap-northeast-1,completed,3.96
995eea93-d551-4e3b-b8f3-c341aa6d3d59,CUST-0004,James Davis,Seattle,2026-03-26,2026-03-26T23:21:46.269604+00:00,26,Green Chili Pepper,Unknown,groceries,0.9,1,0.9,15,0.14,0.76,debit_card,ap-northeast-1,completed,3.66
ed89b292-fd87-49f1-8774-82dc275e6965,CUST-0022,Elijah Stewart,Columbus,2026-03-26,2026-03-26T23:35:27.269604+00:00,4,Red Lipstick,Chic Cosmetics,beauty,14.94,1,14.94,0,0.0,14.94,debit_card,ap-northeast-1,completed,4.36
9e77abca-8ce5-4446-a480-2b792afde4fb,CUST-0028,Lily Lee,Phoenix,2026-03-26,2026-03-26T23:54:35.269604+00:00,16,Apple,Unknown,groceries,1.78,1,1.78,0,0.0,1.78,paypal,ap-northeast-1,completed,4.19
3301d092-9d02-435e-98ff-991958d22705,CUST-0021,Madison Collins,Philadelphia,2026-03-27,2026-03-27T00:00:18.269604+00:00,19,Chicken Meat,Unknown,groceries,9.13,2,18.26,0,0.0,18.26,credit_card,us-east-1,completed,3.19
33c0438a-6d9f-4a48-ac94-43fefccf846f,CUST-0002,Michael Williams,Houston,2026-03-27,2026-03-27T00:12:44.269604+00:00,22,Dog Food,Unknown,groceries,11.98,2,23.96,20,4.79,19.17,gift_card,us-east-1,cancelled,4.55
c0e2143e-37e6-4295-86bc-c0d99bd23d72,CUST-0001,Emily Johnson,Phoenix,2026-03-27,2026-03-27T00:23:08.269604+00:00,40,Strawberry,Unknown,groceries,4.52,1,4.52,25,1.13,3.39,paypal,us-west-2,completed,3.08
a9e453c5-4537-4e42-ab78-729813a8628f,CUST-0006,Olivia Wilson,Fort Worth,2026-03-27,2026-03-27T00:23:10.269604+00:00,20,Cooking Oil,Unknown,groceries,4.74,1,4.74,0,0.0,4.74,paypal,ap-northeast-1,completed,4.8
e6cd7af8-e468-419b-a13b-f1f7b05c03cb,CUST-0009,Ethan Martinez,San Antonio,2026-03-27,2026-03-27T00:27:28.269604+00:00,18,Cat Food,Unknown,groceries,7.76,1,7.76,0,0.0,7.76,gift_card,ap-northeast-1,cancelled,3.13
0ca8339b-e405-454c-9dce-e6aba813b09b,CUST-0014,Charlotte Lopez,Columbus,2026-03-27,2026-03-27T00:49:31.269604+00:00,41,Tissue Paper Box,Unknown,groceries,2.43,1,2.43,5,0.12,2.31,debit_card,ap-northeast-1,cancelled,2.69
86cf629d-f703-4708-b54d-06f38d00ea0c,CUST-0029,Henry Hill,Indianapolis,2026-03-27,2026-03-27T01:12:15.269604+00:00,30,Kiwi,Unknown,groceries,2.14,1,2.14,20,0.43,1.71,gift_card,ap-southeast-1,completed,4.93
c66a570e-4ab5-4830-8f40-d2f4dd5fb8aa,CUST-0004,James Davis,Seattle,2026-03-27,2026-03-27T01:16:17.269604+00:00,18,Cat Food,Unknown,groceries,8.27,4,33.08,0,0.0,33.08,gift_card,ap-southeast-1,completed,3.13
ce1f66e0-3f77-4876-b8df-2b4af02b610d,CUST-0004,James Davis,Seattle,2026-03-27,2026-03-27T01:46:32.269604+00:00,20,Cooking Oil,Unknown,groceries,5.39,1,5.39,0,0.0,5.39,debit_card,ap-southeast-1,completed,4.8
46883653-bc3d-4e13-bb34-8cac18607270,CUST-0007,Alexander Jones,Indianapolis,2026-03-27,2026-03-27T02:00:36.269604+00:00,43,Decoration Swing,Unknown,home-decoration,55.52,2,111.04,25,27.76,83.28,gift_card,us-east-1,completed,3.16
87d988ca-4df4-4afd-8204-73780a071697,CUST-0014,Charlotte Lopez,Columbus,2026-03-27,2026-03-27T02:30:49.269604+00:00,45,House Showpiece Plant,Unknown,home-decoration,41.0,2,82.0,0,0.0,82.0,credit_card,eu-west-1,completed,4.67
5fbcabcc-9fb7-4e72-8c3a-ae29be592923,CUST-0030,Addison Wright,San Francisco,2026-03-27,2026-03-27T02:32:17.269604+00:00,10,Gucci Bloom Eau de,Gucci,fragrances,77.47,2,154.94,0,0.0,154.94,credit_card,eu-west-1,cancelled,2.74
a456a4ee-ef3d-4f8b-aae7-e1d2fb395f5b,CUST-0019,Abigail Rivera,Chicago,2026-03-27,2026-03-27T02:38:30.269604+00:00,47,Table Lamp,Unknown,home-decoration,54.26,1,54.26,20,10.85,43.41,buy_now_pay_later,us-east-1,completed,3.55
3e86d55b-87dd-41c4-bc68-61d37e379348,CUST-0020,Jackson Evans,New York,2026-03-27,2026-03-27T02:45:33.269604+00:00,19,Chicken Meat,Unknown,groceries,9.08,3,27.24,10,2.72,24.52,credit_card,eu-west-1,completed,3.19
e49f746d-71bb-46ee-9375-e08eab825985,CUST-0026,Evelyn Gonzalez,Dallas,2026-03-27,2026-03-27T02:53:28.269604+00:00,11,Annibale Colombo Bed,Annibale Colombo,furniture,2048.38,1,2048.38,0,0.0,2048.38,buy_now_pay_later,ap-northeast-1,returned,4.77
67d901c7-0515-4f45-8d07-e306d95d6298,CUST-0022,Elijah Stewart,Columbus,2026-03-27,2026-03-27T03:03:33.269604+00:00,7,Chanel Coco Noir Eau De,Chanel,fragrances,143.69,3,431.07,0,0.0,431.07,paypal,eu-west-1,completed,4.26
58401b2e-b92f-430b-9e1b-46deb1810121,CUST-0020,Jackson Evans,New York,2026-03-27,2026-03-27T03:06:38.269604+00:00,41,Tissue Paper Box,Unknown,groceries,2.15,1,2.15,0,0.0,2.15,buy_now_pay_later,us-east-1,completed,2.69
3e04f992-eb12-495d-b2a5-0cea9a94af45,CUST-0001,Emily Johnson,Phoenix,2026-03-27,2026-03-27T03:18:46.269604+00:00,26,Green Chili Pepper,Unknown,groceries,0.95,2,1.9,0,0.0,1.9,credit_card,ap-southeast-1,cancelled,3.66
9f23454b-55bd-4b4e-982b-6edcbe40a382,CUST-0011,Liam Garcia,Denver,2026-03-27,2026-03-27T03:33:10.269604+00:00,9,Dolce Shine Eau de,Dolce & Gabbana,fragrances,76.65,3,229.95,15,34.49,195.46,paypal,us-east-1,completed,3.96
31f630ef-4978-485c-9779-3d6e76162f73,CUST-0011,Liam Garcia,Denver,2026-03-27,2026-03-27T03:50:12.269604+00:00,36,Protein Powder,Unknown,groceries,18.94,2,37.88,10,3.79,34.09,gift_card,ap-northeast-1,completed,4.18
44ff344e-2413-4b50-9844-d46211ad84c6,CUST-0019,Abigail Rivera,Chicago,2026-03-27,2026-03-27T03:58:23.269604+00:00,31,Lemon,Unknown,groceries,0.89,3,2.67,0,0.0,2.67,debit_card,us-east-1,cancelled,3.53
f18ef1b9-56ae-46cc-90e8-d4c1d6313ca6,CUST-0001,Emily Johnson,Phoenix,2026-03-27,2026-03-27T03:59:54.269604+00:00,5,Red Nail Polish,Nail Couture,beauty,8.48,2,16.96,0,0.0,16.96,debit_card,us-west-2,completed,4.32
0ce61ad9-d134-42a8-92bc-fa200988cfa1,CUST-0023,Chloe Morales,Dallas,2026-03-27,2026-03-27T04:06:05.269604+00:00,35,Potatoes,Unknown,groceries,2.15,1,2.15,0,0.0,2.15,paypal,ap-northeast-1,cancelled,4.81
6c841b1d-2a7e-4dea-b8d8-dc23c7dbf2b8,CUST-0008,Ava Taylor,Fort Worth,2026-03-27,2026-03-27T04:14:05.269604+00:00,45,House Showpiece Plant,Unknown,home-decoration,35.51,1,35.51,0,0.0,35.51,buy_now_pay_later,us-east-1,completed,4.67
56e01642-3fcd-48e7-9e80-f6a5ccf85aca,CUST-0006,Olivia Wilson,Fort Worth,2026-03-27,2026-03-27T04:23:11.269604+00:00,10,Gucci Bloom Eau de,Gucci,fragrances,73.85,1,73.85,20,14.77,59.08,credit_card,ap-northeast-1,completed,2.74
af4b8435-2d1c-4c36-8c80-b403be2b974e,CUST-0030,Addison Wright,San Francisco,2026-03-27,2026-03-27T04:24:18.269604+00:00,27,Honey Jar,Unknown,groceries,6.57,1,6.57,15,0.99,5.58,gift_card,ap-northeast-1,cancelled,3.97
89f1d767-d551-4954-93fd-17307601a8e9,CUST-0008,Ava Taylor,Fort Worth,2026-03-27,2026-03-27T04:28:07.269604+00:00,46,Plant Pot,Unknown,home-decoration,17.1,2,34.2,15,5.13,29.07,gift_card,eu-west-1,completed,3.01
c3c9ba62-65a9-4beb-a0a8-9025b7e188b0,CUST-0024,Mateo Nguyen,Columbus,2026-03-27,2026-03-27T04:33:16.269604+00:00,40,Strawberry,Unknown,groceries,4.12,1,4.12,25,1.03,3.09,credit_card,us-east-1,cancelled,3.08
a9b4c385-f7bf-4230-a8b0-b216780609ae,CUST-0014,Charlotte Lopez,Columbus,2026-03-27,2026-03-27T04:35:45.269604+00:00,35,Potatoes,Unknown,groceries,2.45,3,7.35,0,0.0,7.35,credit_card,ap-southeast-1,completed,4.81
cf59fe15-dbfa-4db1-b3fa-b49f3c92afb8,CUST-0015,William Gonzalez,San Jose,2026-03-27,2026-03-27T05:04:22.269604+00:00,48,Bamboo Spatula,Unknown,kitchen-accessories,8.24,3,24.72,0,0.0,24.72,credit_card,us-west-2,completed,3.27
56487dc1-4c0e-48f0-8cf2-b5672b4834d7,CUST-0018,Logan Torres,Columbus,2026-03-27,2026-03-27T05:22:53.269604+00:00,6,Calvin Klein CK One,Calvin Klein,fragrances,48.47,2,96.94,0,0.0,96.94,gift_card,eu-west-1,completed,4.37
a3365978-9a3b-49f4-abf0-81afcee871ff,CUST-0002,Michael Williams,Houston,2026-03-27,2026-03-27T05:38:04.269604+00:00,18,Cat Food,Unknown,groceries,7.77,1,7.77,0,0.0,7.77,paypal,us-east-1,completed,3.13
51fbac1f-6161-40eb-94f3-f12eda21541f,CUST-0009,Ethan Martinez,San Antonio,2026-03-27,2026-03-27T05:46:08.269604+00:00,32,Milk,Unknown,groceries,3.33,2,6.66,0,0.0,6.66,credit_card,eu-west-1,completed,2.61
9df7bf1a-8077-483d-bcc6-c76190e59a8f,CUST-0015,William Gonzalez,San Jose,2026-03-27,2026-03-27T05:47:25.269604+00:00,45,House Showpiece Plant,Unknown,home-decoration,43.02,1,43.02,0,0.0,43.02,buy_now_pay_later,us-west-2,completed,4.67
d9b1b7bc-ce74-46de-bb89-083fb52db1d5,CUST-0011,Liam Garcia,Denver,2026-03-27,2026-03-27T05:55:35.269604+00:00,13,Bedside Table African Cherry,Furniture Co.,furniture,285.83,5,1429.15,5,71.46,1357.69,credit_card,ap-southeast-1,completed,2.87
04d9efa0-c50c-46c6-be9c-2c22c5c31734,CUST-0020,Jackson Evans,New York,2026-03-27,2026-03-27T05:57:20.269604+00:00,18,Cat Food,Unknown,groceries,9.8,2,19.6,0,0.0,19.6,buy_now_pay_later,eu-west-1,completed,3.13
c7540746-33af-4501-b434-c77faad85fee,CUST-0004,James Davis,Seattle,2026-03-27,2026-03-27T06:42:34.269604+00:00,6,Calvin Klein CK One,Calvin Klein,fragrances,52.57,1,52.57,0,0.0,52.57,paypal,us-west-2,completed,4.37
14fb5a9d-98d3-41ed-8f7e-c0905f268f9e,CUST-0021,Madison Collins,Philadelphia,2026-03-27,2026-03-27T06:46:06.269604+00:00,4,Red Lipstick,Chic Cosmetics,beauty,12.17,2,24.34,0,0.0,24.34,credit_card,ap-northeast-1,returned,4.36
fb65ed12-c002-49f5-a3b7-1e5f25e8f9c3,CUST-0013,Noah Hernandez,New York,2026-03-27,2026-03-27T07:15:47.269604+00:00,2,Eyeshadow Palette with Mirror,Glamour Beauty,beauty,22.85,1,22.85,0,0.0,22.85,paypal,ap-southeast-1,cancelled,2.86
c6fbcdf5-61d7-49e6-9e49-b443fa1298f3,CUST-0014,Charlotte Lopez,Columbus,2026-03-27,2026-03-27T07:29:54.269604+00:00,33,Mulberry,Unknown,groceries,4.82,2,9.64,15,1.45,8.19,gift_card,ap-northeast-1,completed,4.95
218dc32d-3e66-4529-af22-37945d13cd68,CUST-0024,Mateo Nguyen,Columbus,2026-03-27,2026-03-27T07:35:03.269604+00:00,26,Green Chili Pepper,Unknown,groceries,0.93,1,0.93,0,0.0,0.93,gift_card,ap-northeast-1,completed,3.66
dae1d69e-4fc3-4be8-bef4-5843bd401a12,CUST-0023,Chloe Morales,Dallas,2026-03-27,2026-03-27T08:13:02.269604+00:00,6,Calvin Klein CK One,Calvin Klein,fragrances,44.37,1,44.37,0,0.0,44.37,credit_card,us-west-2,completed,4.37
f5e16c6b-7df5-4203-94e4-90293e4337b6,CUST-0030,Addison Wright,San Francisco,2026-03-27,2026-03-27T08:44:32.269604+00:00,14,Knoll Saarinen Executive Conference Chair,Knoll,furniture,555.41,1,555.41,0,0.0,555.41,credit_card,ap-southeast-1,completed,4.88
73950298-55ee-497c-b60c-413a69081c24,CUST-0022,Elijah Stewart,Columbus,2026-03-27,2026-03-27T08:47:03.269604+00:00,23,Eggs,Unknown,groceries,2.74,2,5.48,0,0.0,5.48,gift_card,us-west-2,cancelled,2.53
849abe2f-e694-46a6-8dbd-13c49f896bce,CUST-0007,Alexander Jones,Indianapolis,2026-03-27,2026-03-27T08:47:46.269604+00:00,26,Green Chili Pepper,Unknown,groceries,1.06,3,3.18,0,0.0,3.18,buy_now_pay_later,ap-southeast-1,completed,3.66
4faaf2aa-9616-4700-b59d-5af7460c54b0,CUST-0018,Logan Torres,Columbus,2026-03-27,2026-03-27T08:52:32.269604+00:00,22,Dog Food,Unknown,groceries,11.47,4,45.88,0,0.0,45.88,credit_card,eu-west-1,completed,4.55
2eb7377a-7b95-4d61-8f99-2f893ccd0b96,CUST-0015,William Gonzalez,San Jose,2026-03-27,2026-03-27T08:54:14.269604+00:00,40,Strawberry,Unknown,groceries,3.63,1,3.63,0,0.0,3.63,paypal,us-east-1,completed,3.08
13bba84d-03fa-4d4b-95de-afb56134f4b8,CUST-0002,Michael Williams,Houston,2026-03-27,2026-03-27T09:03:24.269604+00:00,3,Powder Canister,Velvet Touch,beauty,14.16,1,14.16,0,0.0,14.16,paypal,eu-west-1,returned,4.64
ae57cf86-6e39-479a-b214-602b2d50c244,CUST-0019,Abigail Rivera,Chicago,2026-03-27,2026-03-27T09:24:07.269604+00:00,6,Calvin Klein CK One,Calvin Klein,fragrances,50.77,3,152.31,15,22.85,129.46,credit_card,us-east-1,completed,4.37
19164792-24e8-47a4-9a8f-14cf1109d1b3,CUST-0002,Michael Williams,Houston,2026-03-27,2026-03-27T09:38:10.269604+00:00,6,Calvin Klein CK One,Calvin Klein,fragrances,55.77,1,55.77,0,0.0,55.77,credit_card,ap-northeast-1,completed,4.37
5d200674-fb14-4a5a-93e2-80294356a703,CUST-0022,Elijah Stewart,Columbus,2026-03-27,2026-03-27T09:38:49.269604+00:00,20,Cooking Oil,Unknown,groceries,5.47,3,16.41,0,0.0,16.41,gift_card,eu-west-1,completed,4.8
144c8bfd-5e84-43ae-9799-d9fed0b655b8,CUST-0025,Harper Kelly,Philadelphia,2026-03-27,2026-03-27T09:39:22.269604+00:00,1,Essence Mascara Lash Princess,Essence,beauty,10.7,3,32.1,15,4.82,27.28,debit_card,ap-northeast-1,cancelled,2.56
f9203991-e27d-428b-9bb9-ad20820b8298,CUST-0002,Michael Williams,Houston,2026-03-27,2026-03-27T09:49:07.269604+00:00,15,Wooden Bathroom Sink With Mirror,Bath Trends,furniture,791.4,2,1582.8,0,0.0,1582.8,credit_card,us-west-2,completed,3.59
1c0007c6-6221-4c95-adfd-f91a14006414,CUST-0004,James Davis,Seattle,2026-03-27,2026-03-27T09:56:05.269604+00:00,14,Knoll Saarinen Executive Conference Chair,Knoll,furniture,535.78,1,535.78,15,80.37,455.41,paypal,us-west-2,completed,4.88
69006c37-6ddf-403b-b404-8670e285eac8,CUST-0005,Emma Miller,Jacksonville,2026-03-27,2026-03-27T10:13:45.269604+00:00,29,Juice,Unknown,groceries,4.13,3,12.39,0,0.0,12.39,gift_card,ap-northeast-1,completed,3.94
0be4c2c5-1622-4a94-880c-b841e157cf79,CUST-0003,Sophia Brown,Washington,2026-03-27,2026-03-27T10:59:34.269604+00:00,38,Rice,Unknown,groceries,6.14,4,24.56,0,0.0,24.56,gift_card,us-west-2,completed,3.18
3c8b988c-c881-4363-baf1-c8e1af711527,CUST-0016,Avery Perez,Columbus,2026-03-27,2026-03-27T11:15:14.269604+00:00,33,Mulberry,Unknown,groceries,5.32,1,5.32,0,0.0,5.32,buy_now_pay_later,us-west-2,completed,4.95
3ef79a21-da49-4100-aada-5b0eb11e121b,CUST-0008,Ava Taylor,Fort Worth,2026-03-27,2026-03-27T11:31:25.269604+00:00,11,Annibale Colombo Bed,Annibale Colombo,furniture,2063.79,1,2063.79,0,0.0,2063.79,gift_card,eu-west-1,completed,4.77
548bb388-ebcb-4f75-942e-f30fd47d4945,CUST-0006,Olivia Wilson,Fort Worth,2026-03-27,2026-03-27T11:33:36.269604+00:00,50,Black Whisk,Unknown,kitchen-accessories,9.34,1,9.34,10,0.93,8.41,buy_now_pay_later,us-west-2,completed,3.9
eeee282c-86cd-4c80-86ef-fb90e3bf4915,CUST-0011,Liam Garcia,Denver,2026-03-27,2026-03-27T11:53:46.269604+00:00,22,Dog Food,Unknown,groceries,10.76,3,32.28,20,6.46,25.82,gift_card,eu-west-1,completed,4.55
ca476432-0efd-4ee7-94ee-1c6184a07d3b,CUST-0023,Chloe Morales,Dallas,2026-03-27,2026-03-27T11:59:00.269604+00:00,17,Beef Steak,Unknown,groceries,13.1,2,26.2,0,0.0,26.2,paypal,ap-southeast-1,completed,4.47
0bb2a383-3e7b-408d-b785-413b3f0ef5e7,CUST-0011,Liam Garcia,Denver,2026-03-27,2026-03-27T12:04:28.269604+00:00,15,Wooden Bathroom Sink With Mirror,Bath Trends,furniture,824.39,1,824.39,5,41.22,783.17,debit_card,eu-west-1,completed,3.59
1189c0c5-4dc3-4c93-a3df-6e77337859c7,CUST-0010,Isabella Anderson,New York,2026-03-27,2026-03-27T12:06:41.269604+00:00,9,Dolce Shine Eau de,Dolce & Gabbana,fragrances,60.82,3,182.46,5,9.12,173.34,credit_card,us-west-2,completed,3.96
2eac7450-5562-449c-97ca-cb1a6f686a47,CUST-0014,Charlotte Lopez,Columbus,2026-03-27,2026-03-27T12:09:37.269604+00:00,33,Mulberry,Unknown,groceries,5.46,2,10.92,0,0.0,10.92,gift_card,us-east-1,completed,4.95
